,Drug,Lineage,Percentage of Strains that are Resistant,Number of Resistant Strains,Number of Susceptible Strains
1490,oflx,"4.2.1.2.1.1.i3.1,2.2.1.1.1",100.0,1,0
1491,oflx,4.2.1.2.1.1.i3.2,4.761904761904762,2,40
1492,oflx,4.2.1.2.1.1.i4.1,10.95890410958904,24,195
1493,oflx,"4.2.1.2.1.1.i4.1,4.2.1.2.1.1.i1",0.0,0,1
1494,oflx,4.2.1.2.1.2,0.0,0,3
1495,oflx,"4.2.1.2.1.2,4.2.1.1.1.2.2.1.1.1.2,4.1.i1.2.2,4.1.i1.1,1.1.1.2.i1,3.1,4.2.1.1.1.2.1.1.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1496,oflx,4.2.1.2.2.1,0.0,0,3
1497,oflx,4.2.1.2.2.1.1,37.28813559322034,22,37
1498,oflx,4.2.1.2.2.1.2,8.333333333333334,1,11
1499,oflx,4.2.1.2.2.2,0.0,0,21
1500,oflx,4.2.2,3.7037037037037037,1,26
1501,oflx,4.2.2.1,9.375,3,29
1502,oflx,4.2.2.2.1,15.789473684210526,3,16
1503,oflx,4.2.2.2.2,0.0,0,2
1504,oflx,4.3,0.0,0,1
1505,oflx,"4.3,4.4.1.2,4.9",0.0,0,2
1506,oflx,"4.3,4.9",0.0,0,1
1507,oflx,4.3.1,0.0,0,2
1508,oflx,4.3.2,6.666666666666667,1,14
1509,oflx,4.3.2.1,0.0,0,27
1510,oflx,4.3.3,15.675675675675675,58,312
1511,oflx,"4.3.3,2.2.1",0.0,0,1
1512,oflx,"4.3.3,4.2.1",50.0,1,1
1513,oflx,"4.3.3,4.8",0.0,0,2
1514,oflx,4.3.4,0.0,0,2
1515,oflx,4.3.4.1,1.408450704225352,1,70
1516,oflx,4.3.4.2,23.25581395348837,20,66
1517,oflx,4.3.4.2.1,7.6923076923076925,1,12
1518,oflx,4.4,0.0,0,1
1519,oflx,4.4.1.1,3.2967032967032965,3,88
1520,oflx,4.4.1.2,0.0,0,12
1521,oflx,4.4.2,4.672897196261682,5,102
1522,oflx,4.5,3.658536585365854,3,79
1523,oflx,"4.5,4.9",0.0,0,2
1524,oflx,4.6,22.22222222222222,2,7
1525,oflx,4.6.1.1,0.0,0,8
1526,oflx,4.6.1.2,0.0,0,6
1527,oflx,4.6.2,0.0,0,31
1528,oflx,4.6.2.2,0.0,0,7
1529,oflx,4.7,14.705882352941176,5,29
1530,oflx,4.8,2.487562189054726,10,392
1531,oflx,"4.8,4.3.4.1",0.0,0,1
1532,oflx,"4.8,4.9",0.0,0,1
1533,oflx,4.9,7.8125,5,59
1534,oflx,5,0.0,0,1
1535,oflx,6,0.0,0,1
1536,oflx,"6,BOV_AFRI",50.0,2,2
1537,oflx,BOV_AFRI,0.0,0,20
1538,oflx,nan,0.0,0,8
1539,pas,1,0.0,0,1
1540,pas,1.1,0.0,0,1
1541,pas,1.1.1,0.0,0,3
1542,pas,"1.1.1,4.9",0.0,0,1
1543,pas,1.1.1.1,0.0,0,3
1544,pas,1.1.1.1.1,0.0,0,23
1545,pas,"1.1.1.1.1,2.2.1.1.1",0.0,0,3
1546,pas,1.1.1.2,0.0,0,25
1547,pas,"1.1.1.2,4.2.1.1.1.1.1.1.i2",0.0,0,1
1548,pas,"1.1.1.2.i1,2.2.1.1.1.i3",0.0,0,1
1549,pas,1.1.2,0.0,0,170
1550,pas,"1.1.2,2.2.1.1.1",0.0,0,2
1551,pas,"1.1.2,4",0.0,0,1
1552,pas,1.1.3,3.225806451612903,1,30
1553,pas,"1.1.3,4.9",0.0,0,2
1554,pas,1.2.1,0.0,0,28
1555,pas,"1.2.1,4.9",0.0,0,1
1556,pas,1.2.1.1.1,0.0,0,8
1557,pas,1.2.1.1.2,0.0,0,3
1558,pas,1.2.2,0.0,0,39
1559,pas,"1.2.2,4",0.0,0,1
1560,pas,1.2.2.1,0.0,0,41
1561,pas,"1.2.2.1,1.1.2",0.0,0,1
1562,pas,"1.2.2.1,2.2.1.1.1",0.0,0,1
1563,pas,"1.2.2.1,4",0.0,0,1
1564,pas,"1.2.2.1,4.2.1.2.1.1.i3.1,4.1.i1.1.1.1,2.2.1.1.1,4.2.1.2.1.1.i3.2,4.1.i1.1.2,1.1.1.2.i1,3.1.1.i1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1565,pas,1.2.2.2,0.0,0,15
1566,pas,"2,4.8",0.0,0,1
1567,pas,2.1,0.0,0,5
1568,pas,2.2,0.0,0,1
1569,pas,"2.2,3",0.0,0,1
1570,pas,"2.2,4.8",0.0,0,2
1571,pas,2.2.1,0.0,0,2510
1572,pas,"2.2.1,4",0.0,0,3
1573,pas,"2.2.1,4.2",0.0,0,1
1574,pas,"2.2.1,4.8",0.0,0,8
1575,pas,"2.2.1,4.9",0.0,0,4
1576,pas,2.2.1.1,0.0,0,69
1577,pas,2.2.1.1.1,0.15527950310559005,1,643
1578,pas,"2.2.1.1.1,2.2.1.1.2",0.0,0,1
1579,pas,"2.2.1.1.1,3.1.1.i1",0.0,0,1
1580,pas,"2.2.1.1.1,4.2.1.2.1.1",0.0,0,2
1581,pas,"2.2.1.1.1,4.2.1.2.1.1.i1",0.0,0,6
1582,pas,2.2.1.1.1.i1,0.0,0,6
1583,pas,2.2.1.1.1.i2,0.0,0,2
1584,pas,2.2.1.1.1.i3,0.0,0,48
1585,pas,2.2.1.1.2,0.0,0,12
1586,pas,2.2.1.2,0.0,0,1
1587,pas,"2.2.1.2,3.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1588,pas,2.2.2,0.7905138339920948,2,251
1589,pas,"2.2.2,2.2.1",0.0,0,1
1590,pas,"2.2.2,2.2.1.1.1",0.0,0,1
1591,pas,3,0.0,0,140
1592,pas,"3,4",0.0,0,1
1593,pas,3.1,0.0,0,2
1594,pas,"3.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1595,pas,3.1.1,0.0,0,148
1596,pas,"3.1.1,2.2.1.1.1",0.0,0,3
1597,pas,"3.1.1,4.1.i1.1.1.1",0.0,0,1
1598,pas,"3.1.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1599,pas,"3.1.1,4.2.1.1.1.2.1.1",0.0,0,1
1600,pas,3.1.1.,0.0,0,1
1601,pas,3.1.1.i1,0.0,0,15
1602,pas,3.1.1.i2,0.0,0,29
1603,pas,3.1.2,0.0,0,9
1604,pas,3.1.2.1,0.0,0,8
1605,pas,3.1.2.2,0.0,0,1
1606,pas,3.2,0.0,0,1
1607,pas,3.2.1,0.0,0,1
1608,pas,4,0.0,0,45
1609,pas,4.1,0.0,0,37
1610,pas,4.1.1,0.0,0,4
1611,pas,"4.1.1,4.8",0.0,0,1
1612,pas,4.1.1.1,0.0,0,16
1613,pas,4.1.1.2,0.0,0,5
1614,pas,4.1.1.3,0.0,0,64
1615,pas,4.1.2,0.0,0,36
1616,pas,4.1.2.1,0.8928571428571429,2,222
1617,pas,"4.1.2.1,2.2.1",0.0,0,6
1618,pas,"4.1.2.1,2.2.1,1.1.2",0.0,0,1
1619,pas,"4.1.2.1,3",0.0,0,1
1620,pas,"4.1.2.1,4.2.1",0.0,0,1
1621,pas,"4.1.2.1,4.3.3",0.0,0,1
1622,pas,"4.1.2.1,4.4.1.1",0.0,0,1
1623,pas,"4.1.2.1,4.8",0.0,0,3
1624,pas,4.1.i1.1.1,0.0,0,1
1625,pas,4.1.i1.1.1.1,1.4981273408239701,4,263
1626,pas,"4.1.i1.1.1.1,2.2.1.1.1",0.0,0,2
1627,pas,"4.1.i1.1.1.1,4.2.1.2.1.1.i4.1",0.0,0,2
1628,pas,"4.1.i1.1.1.1,4.2.1.2.2.1",0.0,0,1
1629,pas,4.1.i1.1.1.2,0.0,0,5
1630,pas,4.1.i1.1.2,0.0,0,3
1631,pas,4.1.i1.2.1,9.923664122137405,13,118
1632,pas,"4.1.i1.2.1,2.2.1.1.1",0.0,0,3
1633,pas,4.1.i1.2.2,0.0,0,4
1634,pas,4.1.i2.1,0.0,0,1
1635,pas,"4.1.i2.1,4.2.1.2.1.1.i1",0.0,0,1
1636,pas,4.2,0.0,0,2
1637,pas,"4.2,4.8",0.0,0,1
1638,pas,"4.2,4.9",0.0,0,2
1639,pas,4.2.1,0.0,0,539
1640,pas,"4.2.1,2.2.1",0.0,0,15
1641,pas,"4.2.1,2.2.1,4.8",0.0,0,1
1642,pas,"4.2.1,4.9",0.0,0,1
1643,pas,4.2.1.1.1.1.1.1.i1,0.0,0,119
1644,pas,"4.2.1.1.1.1.1.1.i1,1.2.1.1.1",0.0,0,1
1645,pas,"4.2.1.1.1.1.1.1.i1,4.2.1.2.1.1.i1",0.0,0,2
1646,pas,4.2.1.1.1.1.1.1.i2,0.0,0,32
1647,pas,4.2.1.1.1.1.2,0.0,0,28
1648,pas,4.2.1.1.1.2.1.1.1.1.1,0.0,0,17
1649,pas,4.2.1.1.1.2.1.1.1.1.2,0.0,0,7
1650,pas,4.2.1.1.1.2.1.2,0.0,0,1
1651,pas,4.2.1.1.1.2.2.1.1.1.2,0.0,0,3
1652,pas,"4.2.1.1.1.2.2.1.1.1.2,4.2.1.1.1.2.2.1.2,1.1.1.2.i1,3.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1653,pas,4.2.1.1.1.2.2.1.1.2,0.0,0,2
1654,pas,4.2.1.1.1.2.2.1.2,0.0,0,1
1655,pas,"4.2.1.1.1.2.2.1.2,4.2.1.2.1.1.i3.2",0.0,0,1
1656,pas,4.2.1.1.2,0.0,0,47
1657,pas,4.2.1.2.1.1,0.0,0,1
1658,pas,4.2.1.2.1.1.i1,0.0,0,92
1659,pas,4.2.1.2.1.1.i2,0.0,0,8
1660,pas,4.2.1.2.1.1.i3.1,0.0,0,50
1661,pas,"4.2.1.2.1.1.i3.1,2.2.1.1.1",0.0,0,1
1662,pas,4.2.1.2.1.1.i3.2,0.0,0,42
1663,pas,4.2.1.2.1.1.i4.1,0.0,0,219
1664,pas,"4.2.1.2.1.1.i4.1,4.2.1.2.1.1.i1",0.0,0,1
1665,pas,4.2.1.2.1.2,0.0,0,3
1666,pas,"4.2.1.2.1.2,4.2.1.1.1.2.2.1.1.1.2,4.1.i1.2.2,4.1.i1.1,1.1.1.2.i1,3.1,4.2.1.1.1.2.1.1.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1667,pas,4.2.1.2.2.1,0.0,0,3
1668,pas,4.2.1.2.2.1.1,0.0,0,59
1669,pas,4.2.1.2.2.1.2,0.0,0,12
1670,pas,4.2.1.2.2.2,0.0,0,21
1671,pas,4.2.2,3.7037037037037037,1,26
1672,pas,4.2.2.1,0.0,0,32
1673,pas,4.2.2.2.1,0.0,0,19
1674,pas,4.2.2.2.2,0.0,0,2
1675,pas,4.3,0.0,0,1
1676,pas,"4.3,4.4.1.2,4.9",0.0,0,2
1677,pas,"4.3,4.9",0.0,0,1
1678,pas,4.3.1,0.0,0,2
1679,pas,4.3.2,0.0,0,15
1680,pas,4.3.2.1,0.0,0,27
1681,pas,4.3.3,0.0,0,370
1682,pas,"4.3.3,2.2.1",0.0,0,1
1683,pas,"4.3.3,4.2.1",0.0,0,2
1684,pas,"4.3.3,4.8",0.0,0,2
1685,pas,4.3.4,0.0,0,2
1686,pas,4.3.4.1,0.0,0,71
1687,pas,4.3.4.2,0.0,0,86
1688,pas,4.3.4.2.1,0.0,0,13
1689,pas,4.4,0.0,0,1
1690,pas,4.4.1.1,0.0,0,91
1691,pas,4.4.1.2,0.0,0,12
1692,pas,4.4.2,0.0,0,107
1693,pas,4.5,0.0,0,82
1694,pas,"4.5,4.9",0.0,0,2
1695,pas,4.6,0.0,0,9
1696,pas,4.6.1.1,0.0,0,8
1697,pas,4.6.1.2,0.0,0,6
1698,pas,4.6.2,0.0,0,31
1699,pas,4.6.2.2,0.0,0,7
1700,pas,4.7,0.0,0,34
1701,pas,4.8,2.2388059701492535,9,393
1702,pas,"4.8,4.3.4.1",0.0,0,1
1703,pas,"4.8,4.9",0.0,0,1
1704,pas,4.9,0.0,0,64
1705,pas,5,0.0,0,1
1706,pas,6,0.0,0,1
1707,pas,"6,BOV_AFRI",0.0,0,4
1708,pas,BOV_AFRI,0.0,0,20
1709,pas,nan,0.0,0,8
1710,pza,1,0.0,0,1
1711,pza,1.1,100.0,1,0
1712,pza,1.1.1,33.333333333333336,1,2
1713,pza,"1.1.1,4.9",0.0,0,1
1714,pza,1.1.1.1,0.0,0,3
1715,pza,1.1.1.1.1,0.0,0,23
1716,pza,"1.1.1.1.1,2.2.1.1.1",0.0,0,3
1717,pza,1.1.1.2,0.0,0,25
1718,pza,"1.1.1.2,4.2.1.1.1.1.1.1.i2",0.0,0,1
1719,pza,"1.1.1.2.i1,2.2.1.1.1.i3",0.0,0,1
1720,pza,1.1.2,4.705882352941177,8,162
1721,pza,"1.1.2,2.2.1.1.1",0.0,0,2
1722,pza,"1.1.2,4",0.0,0,1
1723,pza,1.1.3,0.0,0,31
1724,pza,"1.1.3,4.9",0.0,0,2
1725,pza,1.2.1,0.0,0,28
1726,pza,"1.2.1,4.9",0.0,0,1
1727,pza,1.2.1.1.1,0.0,0,8
1728,pza,1.2.1.1.2,0.0,0,3
1729,pza,1.2.2,23.076923076923077,9,30
1730,pza,"1.2.2,4",0.0,0,1
1731,pza,1.2.2.1,29.26829268292683,12,29
1732,pza,"1.2.2.1,1.1.2",0.0,0,1
1733,pza,"1.2.2.1,2.2.1.1.1",100.0,1,0
1734,pza,"1.2.2.1,4",0.0,0,1
1735,pza,"1.2.2.1,4.2.1.2.1.1.i3.1,4.1.i1.1.1.1,2.2.1.1.1,4.2.1.2.1.1.i3.2,4.1.i1.1.2,1.1.1.2.i1,3.1.1.i1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1736,pza,1.2.2.2,0.0,0,15
1737,pza,"2,4.8",0.0,0,1
1738,pza,2.1,40.0,2,3
1739,pza,2.2,0.0,0,1
1740,pza,"2.2,3",0.0,0,1
1741,pza,"2.2,4.8",0.0,0,2
1742,pza,2.2.1,9.282868525896415,233,2277
1743,pza,"2.2.1,4",0.0,0,3
1744,pza,"2.2.1,4.2",0.0,0,1
1745,pza,"2.2.1,4.8",0.0,0,8
1746,pza,"2.2.1,4.9",0.0,0,4
1747,pza,2.2.1.1,8.695652173913043,6,63
1748,pza,2.2.1.1.1,18.788819875776397,121,523
1749,pza,"2.2.1.1.1,2.2.1.1.2",0.0,0,1
1750,pza,"2.2.1.1.1,3.1.1.i1",0.0,0,1
1751,pza,"2.2.1.1.1,4.2.1.2.1.1",0.0,0,2
1752,pza,"2.2.1.1.1,4.2.1.2.1.1.i1",0.0,0,6
1753,pza,2.2.1.1.1.i1,0.0,0,6
1754,pza,2.2.1.1.1.i2,0.0,0,2
1755,pza,2.2.1.1.1.i3,29.166666666666668,14,34
1756,pza,2.2.1.1.2,8.333333333333334,1,11
1757,pza,2.2.1.2,100.0,1,0
1758,pza,"2.2.1.2,3.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1759,pza,2.2.2,53.359683794466406,135,118
1760,pza,"2.2.2,2.2.1",0.0,0,1
1761,pza,"2.2.2,2.2.1.1.1",0.0,0,1
1762,pza,3,15.714285714285714,22,118
1763,pza,"3,4",0.0,0,1
1764,pza,3.1,0.0,0,2
1765,pza,"3.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1766,pza,3.1.1,14.18918918918919,21,127
1767,pza,"3.1.1,2.2.1.1.1",33.333333333333336,1,2
1768,pza,"3.1.1,4.1.i1.1.1.1",0.0,0,1
1769,pza,"3.1.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1770,pza,"3.1.1,4.2.1.1.1.2.1.1",0.0,0,1
1771,pza,3.1.1.,0.0,0,1
1772,pza,3.1.1.i1,26.666666666666668,4,11
1773,pza,3.1.1.i2,10.344827586206897,3,26
1774,pza,3.1.2,0.0,0,9
1775,pza,3.1.2.1,0.0,0,8
1776,pza,3.1.2.2,0.0,0,1
1777,pza,3.2,0.0,0,1
1778,pza,3.2.1,0.0,0,1
1779,pza,4,8.88888888888889,4,41
1780,pza,4.1,16.216216216216218,6,31
1781,pza,4.1.1,25.0,1,3
1782,pza,"4.1.1,4.8",0.0,0,1
1783,pza,4.1.1.1,0.0,0,16
1784,pza,4.1.1.2,0.0,0,5
1785,pza,4.1.1.3,25.0,16,48
1786,pza,4.1.2,0.0,0,36
1787,pza,4.1.2.1,10.267857142857142,23,201
1788,pza,"4.1.2.1,2.2.1",16.666666666666668,1,5
1789,pza,"4.1.2.1,2.2.1,1.1.2",100.0,1,0
1790,pza,"4.1.2.1,3",0.0,0,1
1791,pza,"4.1.2.1,4.2.1",0.0,0,1
1792,pza,"4.1.2.1,4.3.3",0.0,0,1
1793,pza,"4.1.2.1,4.4.1.1",100.0,1,0
1794,pza,"4.1.2.1,4.8",0.0,0,3
1795,pza,4.1.i1.1.1,0.0,0,1
1796,pza,4.1.i1.1.1.1,8.239700374531836,22,245
1797,pza,"4.1.i1.1.1.1,2.2.1.1.1",0.0,0,2
1798,pza,"4.1.i1.1.1.1,4.2.1.2.1.1.i4.1",100.0,2,0
1799,pza,"4.1.i1.1.1.1,4.2.1.2.2.1",0.0,0,1
1800,pza,4.1.i1.1.1.2,0.0,0,5
1801,pza,4.1.i1.1.2,0.0,0,3
1802,pza,4.1.i1.2.1,7.633587786259542,10,121
1803,pza,"4.1.i1.2.1,2.2.1.1.1",0.0,0,3
1804,pza,4.1.i1.2.2,0.0,0,4
1805,pza,4.1.i2.1,0.0,0,1
1806,pza,"4.1.i2.1,4.2.1.2.1.1.i1",0.0,0,1
1807,pza,4.2,0.0,0,2
1808,pza,"4.2,4.8",0.0,0,1
1809,pza,"4.2,4.9",50.0,1,1
1810,pza,4.2.1,8.719851576994435,47,492
1811,pza,"4.2.1,2.2.1",20.0,3,12
1812,pza,"4.2.1,2.2.1,4.8",0.0,0,1
1813,pza,"4.2.1,4.9",0.0,0,1
1814,pza,4.2.1.1.1.1.1.1.i1,11.764705882352942,14,105
1815,pza,"4.2.1.1.1.1.1.1.i1,1.2.1.1.1",0.0,0,1
1816,pza,"4.2.1.1.1.1.1.1.i1,4.2.1.2.1.1.i1",0.0,0,2
1817,pza,4.2.1.1.1.1.1.1.i2,18.75,6,26
1818,pza,4.2.1.1.1.1.2,7.142857142857143,2,26
1819,pza,4.2.1.1.1.2.1.1.1.1.1,5.882352941176471,1,16
1820,pza,4.2.1.1.1.2.1.1.1.1.2,0.0,0,7
1821,pza,4.2.1.1.1.2.1.2,0.0,0,1
1822,pza,4.2.1.1.1.2.2.1.1.1.2,0.0,0,3
1823,pza,"4.2.1.1.1.2.2.1.1.1.2,4.2.1.1.1.2.2.1.2,1.1.1.2.i1,3.1,4.2.1.1.1.1.1.1.i2",100.0,1,0
1824,pza,4.2.1.1.1.2.2.1.1.2,0.0,0,2
1825,pza,4.2.1.1.1.2.2.1.2,100.0,1,0
1826,pza,"4.2.1.1.1.2.2.1.2,4.2.1.2.1.1.i3.2",100.0,1,0
1827,pza,4.2.1.1.2,4.25531914893617,2,45
1828,pza,4.2.1.2.1.1,0.0,0,1
1829,pza,4.2.1.2.1.1.i1,3.260869565217391,3,89
1830,pza,4.2.1.2.1.1.i2,12.5,1,7
1831,pza,4.2.1.2.1.1.i3.1,8.0,4,46
1832,pza,"4.2.1.2.1.1.i3.1,2.2.1.1.1",100.0,1,0
1833,pza,4.2.1.2.1.1.i3.2,7.142857142857143,3,39
1834,pza,4.2.1.2.1.1.i4.1,31.506849315068493,69,150
1835,pza,"4.2.1.2.1.1.i4.1,4.2.1.2.1.1.i1",100.0,1,0
1836,pza,4.2.1.2.1.2,0.0,0,3
1837,pza,"4.2.1.2.1.2,4.2.1.1.1.2.2.1.1.1.2,4.1.i1.2.2,4.1.i1.1,1.1.1.2.i1,3.1,4.2.1.1.1.2.1.1.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1838,pza,4.2.1.2.2.1,0.0,0,3
1839,pza,4.2.1.2.2.1.1,1.694915254237288,1,58
1840,pza,4.2.1.2.2.1.2,0.0,0,12
1841,pza,4.2.1.2.2.2,4.761904761904762,1,20
1842,pza,4.2.2,11.11111111111111,3,24
1843,pza,4.2.2.1,12.5,4,28
1844,pza,4.2.2.2.1,5.2631578947368425,1,18
1845,pza,4.2.2.2.2,0.0,0,2
1846,pza,4.3,0.0,0,1
1847,pza,"4.3,4.4.1.2,4.9",0.0,0,2
1848,pza,"4.3,4.9",0.0,0,1
1849,pza,4.3.1,0.0,0,2
1850,pza,4.3.2,6.666666666666667,1,14
1851,pza,4.3.2.1,0.0,0,27
1852,pza,4.3.3,6.486486486486487,24,346
1853,pza,"4.3.3,2.2.1",0.0,0,1
1854,pza,"4.3.3,4.2.1",50.0,1,1
1855,pza,"4.3.3,4.8",0.0,0,2
1856,pza,4.3.4,0.0,0,2
1857,pza,4.3.4.1,7.042253521126761,5,66
1858,pza,4.3.4.2,20.930232558139537,18,68
1859,pza,4.3.4.2.1,0.0,0,13
1860,pza,4.4,0.0,0,1
1861,pza,4.4.1.1,30.76923076923077,28,63
1862,pza,4.4.1.2,0.0,0,12
1863,pza,4.4.2,2.803738317757009,3,104
1864,pza,4.5,2.4390243902439024,2,80
1865,pza,"4.5,4.9",0.0,0,2
1866,pza,4.6,77.77777777777777,7,2
1867,pza,4.6.1.1,0.0,0,8
1868,pza,4.6.1.2,33.333333333333336,2,4
1869,pza,4.6.2,0.0,0,31
1870,pza,4.6.2.2,14.285714285714286,1,6
1871,pza,4.7,23.529411764705884,8,26
1872,pza,4.8,3.9800995024875623,16,386
1873,pza,"4.8,4.3.4.1",0.0,0,1
1874,pza,"4.8,4.9",0.0,0,1
1875,pza,4.9,9.375,6,58
1876,pza,5,0.0,0,1
1877,pza,6,0.0,0,1
1878,pza,"6,BOV_AFRI",0.0,0,4
1879,pza,BOV_AFRI,95.0,19,1
1880,pza,nan,25.0,2,6
1881,rif,1,0.0,0,1
1882,rif,1.1,100.0,1,0
1883,rif,1.1.1,100.0,3,0
1884,rif,"1.1.1,4.9",0.0,0,1
1885,rif,1.1.1.1,33.333333333333336,1,2
1886,rif,1.1.1.1.1,4.3478260869565215,1,22
1887,rif,"1.1.1.1.1,2.2.1.1.1",33.333333333333336,1,2
1888,rif,1.1.1.2,4.0,1,24
1889,rif,"1.1.1.2,4.2.1.1.1.1.1.1.i2",0.0,0,1
1890,rif,"1.1.1.2.i1,2.2.1.1.1.i3",0.0,0,1
1891,rif,1.1.2,14.117647058823529,24,146
1892,rif,"1.1.2,2.2.1.1.1",50.0,1,1
1893,rif,"1.1.2,4",0.0,0,1
1894,rif,1.1.3,9.67741935483871,3,28
1895,rif,"1.1.3,4.9",0.0,0,2
1896,rif,1.2.1,7.142857142857143,2,26
1897,rif,"1.2.1,4.9",0.0,0,1
1898,rif,1.2.1.1.1,12.5,1,7
1899,rif,1.2.1.1.2,0.0,0,3
1900,rif,1.2.2,28.205128205128204,11,28
1901,rif,"1.2.2,4",0.0,0,1
1902,rif,1.2.2.1,46.34146341463415,19,22
1903,rif,"1.2.2.1,1.1.2",0.0,0,1
1904,rif,"1.2.2.1,2.2.1.1.1",100.0,1,0
1905,rif,"1.2.2.1,4",0.0,0,1
1906,rif,"1.2.2.1,4.2.1.2.1.1.i3.1,4.1.i1.1.1.1,2.2.1.1.1,4.2.1.2.1.1.i3.2,4.1.i1.1.2,1.1.1.2.i1,3.1.1.i1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1907,rif,1.2.2.2,0.0,0,15
1908,rif,"2,4.8",0.0,0,1
1909,rif,2.1,60.0,3,2
1910,rif,2.2,0.0,0,1
1911,rif,"2.2,3",0.0,0,1
1912,rif,"2.2,4.8",50.0,1,1
1913,rif,2.2.1,34.9003984063745,876,1634
1914,rif,"2.2.1,4",0.0,0,3
1915,rif,"2.2.1,4.2",0.0,0,1
1916,rif,"2.2.1,4.8",0.0,0,8
1917,rif,"2.2.1,4.9",0.0,0,4
1918,rif,2.2.1.1,26.08695652173913,18,51
1919,rif,2.2.1.1.1,47.98136645962733,309,335
1920,rif,"2.2.1.1.1,2.2.1.1.2",100.0,1,0
1921,rif,"2.2.1.1.1,3.1.1.i1",0.0,0,1
1922,rif,"2.2.1.1.1,4.2.1.2.1.1",0.0,0,2
1923,rif,"2.2.1.1.1,4.2.1.2.1.1.i1",0.0,0,6
1924,rif,2.2.1.1.1.i1,16.666666666666668,1,5
1925,rif,2.2.1.1.1.i2,0.0,0,2
1926,rif,2.2.1.1.1.i3,50.0,24,24
1927,rif,2.2.1.1.2,58.333333333333336,7,5
1928,rif,2.2.1.2,100.0,1,0
1929,rif,"2.2.1.2,3.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1930,rif,2.2.2,72.72727272727273,184,69
1931,rif,"2.2.2,2.2.1",0.0,0,1
1932,rif,"2.2.2,2.2.1.1.1",0.0,0,1
1933,rif,3,35.714285714285715,50,90
1934,rif,"3,4",0.0,0,1
1935,rif,3.1,0.0,0,2
1936,rif,"3.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1937,rif,3.1.1,43.24324324324324,64,84
1938,rif,"3.1.1,2.2.1.1.1",100.0,3,0
1939,rif,"3.1.1,4.1.i1.1.1.1",0.0,0,1
1940,rif,"3.1.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1941,rif,"3.1.1,4.2.1.1.1.2.1.1",100.0,1,0
1942,rif,3.1.1.,0.0,0,1
1943,rif,3.1.1.i1,26.666666666666668,4,11
1944,rif,3.1.1.i2,31.03448275862069,9,20
1945,rif,3.1.2,0.0,0,9
1946,rif,3.1.2.1,25.0,2,6
1947,rif,3.1.2.2,0.0,0,1
1948,rif,3.2,0.0,0,1
1949,rif,3.2.1,0.0,0,1
1950,rif,4,37.77777777777778,17,28
1951,rif,4.1,48.648648648648646,18,19
1952,rif,4.1.1,75.0,3,1
1953,rif,"4.1.1,4.8",100.0,1,0
1954,rif,4.1.1.1,37.5,6,10
1955,rif,4.1.1.2,0.0,0,5
1956,rif,4.1.1.3,73.4375,47,17
1957,rif,4.1.2,11.11111111111111,4,32
1958,rif,4.1.2.1,22.767857142857142,51,173
1959,rif,"4.1.2.1,2.2.1",16.666666666666668,1,5
1960,rif,"4.1.2.1,2.2.1,1.1.2",100.0,1,0
1961,rif,"4.1.2.1,3",100.0,1,0
1962,rif,"4.1.2.1,4.2.1",100.0,1,0
1963,rif,"4.1.2.1,4.3.3",100.0,1,0
1964,rif,"4.1.2.1,4.4.1.1",100.0,1,0
1965,rif,"4.1.2.1,4.8",0.0,0,3
1966,rif,4.1.i1.1.1,0.0,0,1
1967,rif,4.1.i1.1.1.1,24.719101123595507,66,201
1968,rif,"4.1.i1.1.1.1,2.2.1.1.1",0.0,0,2
1969,rif,"4.1.i1.1.1.1,4.2.1.2.1.1.i4.1",0.0,0,2
1970,rif,"4.1.i1.1.1.1,4.2.1.2.2.1",0.0,0,1
1971,rif,4.1.i1.1.1.2,60.0,3,2
1972,rif,4.1.i1.1.2,33.333333333333336,1,2
1973,rif,4.1.i1.2.1,20.610687022900763,27,104
1974,rif,"4.1.i1.2.1,2.2.1.1.1",0.0,0,3
1975,rif,4.1.i1.2.2,0.0,0,4
1976,rif,4.1.i2.1,0.0,0,1
1977,rif,"4.1.i2.1,4.2.1.2.1.1.i1",0.0,0,1
1978,rif,4.2,0.0,0,2
1979,rif,"4.2,4.8",100.0,1,0
1980,rif,"4.2,4.9",50.0,1,1
1981,rif,4.2.1,59.55473098330241,321,218
1982,rif,"4.2.1,2.2.1",100.0,15,0
1983,rif,"4.2.1,2.2.1,4.8",100.0,1,0
1984,rif,"4.2.1,4.9",0.0,0,1
